LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
JPN,REALGDPFORECAST,TOT,AGRWTH,Q,2009-Q4,6.088197206,
JPN,REALGDPFORECAST,TOT,AGRWTH,Q,2010-Q1,4.341414791,
JPN,REALGDPFORECAST,TOT,AGRWTH,Q,2010-Q2,4.020704574,
JPN,REALGDPFORECAST,TOT,AGRWTH,Q,2010-Q3,7.585503423,
JPN,REALGDPFORECAST,TOT,AGRWTH,Q,2010-Q4,-2.597378786,
JPN,REALGDPFORECAST,TOT,AGRWTH,Q,2011-Q1,-5.781861125,
JPN,REALGDPFORECAST,TOT,AGRWTH,Q,2011-Q2,-2.111856488,
JPN,REALGDPFORECAST,TOT,AGRWTH,Q,2011-Q3,9.461622381,
JPN,REALGDPFORECAST,TOT,AGRWTH,Q,2011-Q4,-0.357684159,
JPN,REALGDPFORECAST,TOT,AGRWTH,Q,2012-Q1,4.360223328,
JPN,REALGDPFORECAST,TOT,AGRWTH,Q,2012-Q2,-1.705872038,
JPN,REALGDPFORECAST,TOT,AGRWTH,Q,2012-Q3,-1.727125824,
JPN,REALGDPFORECAST,TOT,AGRWTH,Q,2012-Q4,0.518209693,
JPN,REALGDPFORECAST,TOT,AGRWTH,Q,2013-Q1,4.77591813,
JPN,REALGDPFORECAST,TOT,AGRWTH,Q,2013-Q2,4.00442402,
JPN,REALGDPFORECAST,TOT,AGRWTH,Q,2013-Q3,2.599650476,
JPN,REALGDPFORECAST,TOT,AGRWTH,Q,2013-Q4,-0.251717543,
JPN,REALGDPFORECAST,TOT,AGRWTH,Q,2014-Q1,4.50872621,
JPN,REALGDPFORECAST,TOT,AGRWTH,Q,2014-Q2,-7.180469226,
JPN,REALGDPFORECAST,TOT,AGRWTH,Q,2014-Q3,-0.577870893,
JPN,REALGDPFORECAST,TOT,AGRWTH,Q,2014-Q4,2.957937324,
JPN,REALGDPFORECAST,TOT,AGRWTH,Q,2015-Q1,4.523828913,
JPN,REALGDPFORECAST,TOT,AGRWTH,Q,2015-Q2,-0.148586182,
JPN,REALGDPFORECAST,TOT,AGRWTH,Q,2015-Q3,0.660335582,
JPN,REALGDPFORECAST,TOT,AGRWTH,Q,2015-Q4,-0.965422837,
JPN,REALGDPFORECAST,TOT,AGRWTH,Q,2016-Q1,2.169629299,
JPN,REALGDPFORECAST,TOT,AGRWTH,Q,2016-Q2,2.031948738,
JPN,REALGDPFORECAST,TOT,AGRWTH,Q,2016-Q3,0.875775813,
JPN,REALGDPFORECAST,TOT,AGRWTH,Q,2016-Q4,1.5926523,
JPN,REALGDPFORECAST,TOT,AGRWTH,Q,2017-Q1,1.043608332,
JPN,REALGDPFORECAST,TOT,AGRWTH,Q,2017-Q2,2.579622198,
JPN,REALGDPFORECAST,TOT,AGRWTH,Q,2017-Q3,1.376461088,
JPN,REALGDPFORECAST,TOT,AGRWTH,Q,2017-Q4,1.098596543,
JPN,REALGDPFORECAST,TOT,AGRWTH,Q,2018-Q1,1.205601462,
JPN,REALGDPFORECAST,TOT,AGRWTH,Q,2018-Q2,1.108013115,
JPN,REALGDPFORECAST,TOT,AGRWTH,Q,2018-Q3,1.069516386,
JPN,REALGDPFORECAST,TOT,AGRWTH,Q,2018-Q4,0.924768489,
JPN,REALGDPFORECAST,TOT,AGRWTH,Q,2019-Q1,1.002417683,
JPN,REALGDPFORECAST,TOT,AGRWTH,Q,2019-Q2,0.95764975,
JPN,REALGDPFORECAST,TOT,AGRWTH,Q,2019-Q3,2.925673566,
JPN,REALGDPFORECAST,TOT,AGRWTH,Q,2019-Q4,-3.33853683,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1961-Q1,12.69951126,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1961-Q2,16.56164699,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1961-Q3,-6.313147037,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1961-Q4,6.61161805,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1962-Q1,6.566547597,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1962-Q2,-7.715766338,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1962-Q3,13.20589383,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1962-Q4,13.22301775,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1963-Q1,23.40999245,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1963-Q2,-8.170652696,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1963-Q3,14.75144966,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1963-Q4,0.796035062,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1964-Q1,23.67785469,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1964-Q2,-9.882369394,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1964-Q3,29.50944602,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1964-Q4,18.07005302,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1965-Q1,2.588972083,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1965-Q2,2.69079928,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1965-Q3,-3.682716373,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1965-Q4,10.94135335,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1966-Q1,23.81016349,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1966-Q2,29.24901247,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1966-Q3,-7.40213483,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1966-Q4,7.581786735,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1967-Q1,11.0885267,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1967-Q2,10.63414617,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1967-Q3,15.72321634,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1967-Q4,5.794962727,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1968-Q1,25.038571,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1968-Q2,7.380512414,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1968-Q3,19.62729469,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1968-Q4,-4.276323585,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1969-Q1,20.53454609,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1969-Q2,15.50366447,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1969-Q3,33.8240133,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1969-Q4,9.831438438,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1970-Q1,-7.020986412,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1970-Q2,17.50556748,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1970-Q3,1.656329335,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1970-Q4,34.81533546,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1971-Q1,2.811049148,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1971-Q2,12.40394581,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1971-Q3,0.976119409,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1971-Q4,3.31051756,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1972-Q1,6.447700471,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1972-Q2,10.75081765,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1972-Q3,6.997744228,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1972-Q4,18.93843228,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1973-Q1,14.78419563,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1973-Q2,15.43108429,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1973-Q3,21.99183338,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1973-Q4,7.198071354,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1974-Q1,18.97301305,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1974-Q2,-3.633477476,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1974-Q3,6.675556926,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1974-Q4,-0.3519727,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1975-Q1,7.500784028,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1975-Q2,17.2877599,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1975-Q3,11.99776913,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1975-Q4,13.29530658,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1976-Q1,12.62956118,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1976-Q2,19.43742815,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1976-Q3,8.797819602,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1976-Q4,3.876007864,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1977-Q1,4.65293351,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1977-Q2,21.16661203,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1977-Q3,26.43468937,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1977-Q4,15.95996639,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1978-Q1,-3.123694399,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1978-Q2,12.71941551,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1978-Q3,6.656332501,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1978-Q4,20.42362969,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1979-Q1,20.06833952,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1979-Q2,2.399018111,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1979-Q3,-10.24378699,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1979-Q4,-6.030322592,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1980-Q1,3.302751971,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1980-Q2,-2.346223746,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1980-Q3,7.952987294,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1980-Q4,-10.0374733,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1981-Q1,17.43631545,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1981-Q2,9.218149646,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1981-Q3,17.30428773,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1981-Q4,6.605835706,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1982-Q1,3.30264419,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1982-Q2,8.48224707,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1982-Q3,8.993319422,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1982-Q4,13.4953811,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1983-Q1,19.31166117,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1983-Q2,11.12182628,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1983-Q3,16.42494992,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1983-Q4,2.911834316,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1984-Q1,18.84981147,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1984-Q2,9.128775529,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1984-Q3,6.404003892,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1984-Q4,2.131656344,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1985-Q1,10.58263367,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1985-Q2,9.699489042,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1985-Q3,6.144590646,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1985-Q4,12.46860007,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1986-Q1,6.077748085,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1986-Q2,17.13493795,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1986-Q3,20.02918709,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1986-Q4,5.625742849,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1987-Q1,10.82227125,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1987-Q2,22.22676355,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1987-Q3,5.678721662,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1987-Q4,7.624998956,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1988-Q1,31.86933291,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1988-Q2,-7.923478271,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1988-Q3,16.83550864,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1988-Q4,10.61351662,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1989-Q1,-0.272538289,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1989-Q2,5.546218482,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1989-Q3,14.1215816,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1989-Q4,14.695839,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1990-Q1,4.930320193,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1990-Q2,7.19889486,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1990-Q3,16.47682542,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1990-Q4,6.52326917,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1991-Q1,15.3174445,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1991-Q2,5.869110663,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1991-Q3,9.480110226,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1991-Q4,9.668788299,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1992-Q1,7.957599941,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1992-Q2,2.662891415,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1992-Q3,-0.00913461,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1992-Q4,6.43807516,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1993-Q1,8.181805109,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1993-Q2,11.14472848,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1993-Q3,6.709902693,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1993-Q4,8.456502658,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1994-Q1,11.91061613,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1994-Q2,7.286812611,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1994-Q3,5.536352816,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1994-Q4,17.33024605,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1995-Q1,9.151752705,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1995-Q2,8.403045642,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1995-Q3,7.472272238,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1995-Q4,7.294878471,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1996-Q1,8.528751203,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1996-Q2,7.499342762,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1996-Q3,6.91068134,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1996-Q4,5.9617015,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1997-Q1,2.395489547,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1997-Q2,14.53341428,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1997-Q3,3.160931277,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1997-Q4,-2.231919407,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1998-Q1,-25.26665575,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1998-Q2,-2.567244721,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1998-Q3,6.208745032,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1998-Q4,9.692471085,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1999-Q1,12.73973694,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1999-Q2,19.33085725,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1999-Q3,10.82328968,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,1999-Q4,12.51187183,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,2000-Q1,6.975608541,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,2000-Q2,5.971860517,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,2000-Q3,11.98652891,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,2000-Q4,-2.957067224,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,2001-Q1,3.856179323,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,2001-Q2,6.348480094,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,2001-Q3,6.232220924,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,2001-Q4,5.856333048,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,2002-Q1,9.566924529,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,2002-Q2,8.273677825,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,2002-Q3,7.979009861,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,2002-Q4,3.655217489,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,2003-Q1,-2.710955003,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,2003-Q2,0.074631174,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,2003-Q3,6.632668056,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,2003-Q4,10.68406276,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,2004-Q1,5.213137454,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,2004-Q2,2.777447193,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,2004-Q3,1.25336733,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,2004-Q4,2.362052449,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,2005-Q1,3.194955482,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,2005-Q2,7.604769781,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,2005-Q3,5.475678446,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,2005-Q4,4.024968892,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,2006-Q1,7.453726439,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,2006-Q2,2.234475891,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,2006-Q3,6.736575851,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,2006-Q4,2.612464644,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,2007-Q1,6.814169009,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,2007-Q2,6.618940382,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,2007-Q3,4.493143527,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,2007-Q4,7.918484237,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,2008-Q1,1.891983311,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,2008-Q2,2.003829588,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,2008-Q3,3.457192198,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,2008-Q4,-12.68830466,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,2009-Q1,0.383956571,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,2009-Q2,5.960028257,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,2009-Q3,11.86333099,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,2009-Q4,1.71956262,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,2010-Q1,9.1336573,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,2010-Q2,7.130790605,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,2010-Q3,4.016548539,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,2010-Q4,4.119106175,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,2011-Q1,3.945716247,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,2011-Q2,2.523176898,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,2011-Q3,2.924833794,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,2011-Q4,2.389955508,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,2012-Q1,2.427039561,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,2012-Q2,1.976443064,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,2012-Q3,1.455285449,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,2012-Q4,2.620184342,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,2013-Q1,2.719920415,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,2013-Q2,4.019287848,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,2013-Q3,3.45113059,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,2013-Q4,3.742148667,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,2014-Q1,4.199633195,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,2014-Q2,2.511002196,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,2014-Q3,2.700294209,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,2014-Q4,1.680374338,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,2015-Q1,3.4133373,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,2015-Q2,1.666982024,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,2015-Q3,5.140394534,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,2015-Q4,2.814155017,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,2016-Q1,2.026347495,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,2016-Q2,3.667341447,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,2016-Q3,1.912561596,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,2016-Q4,2.047017442,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,2017-Q1,4.317778859,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,2017-Q2,2.413412723,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,2017-Q3,5.796983044,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,2017-Q4,1.456067388,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,2018-Q1,3.075612359,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,2018-Q2,3.069612454,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,2018-Q3,2.982816744,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,2018-Q4,2.960378181,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,2019-Q1,2.964926193,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,2019-Q2,2.962935043,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,2019-Q3,2.934944173,
KOR,REALGDPFORECAST,TOT,AGRWTH,Q,2019-Q4,2.914637545,
LUX,REALGDPFORECAST,TOT,AGRWTH,Q,1961-Q1,5.527262999,
LUX,REALGDPFORECAST,TOT,AGRWTH,Q,1961-Q2,4.694454782,
LUX,REALGDPFORECAST,TOT,AGRWTH,Q,1961-Q3,4.215480754,
LUX,REALGDPFORECAST,TOT,AGRWTH,Q,1961-Q4,2.847447064,
LUX,REALGDPFORECAST,TOT,AGRWTH,Q,1962-Q1,0.273968836,
LUX,REALGDPFORECAST,TOT,AGRWTH,Q,1962-Q2,-0.203783703,
LUX,REALGDPFORECAST,TOT,AGRWTH,Q,1962-Q3,-0.425503047,
LUX,REALGDPFORECAST,TOT,AGRWTH,Q,1962-Q4,0.787089721,
LUX,REALGDPFORECAST,TOT,AGRWTH,Q,1963-Q1,2.44894074,
LUX,REALGDPFORECAST,TOT,AGRWTH,Q,1963-Q2,6.102600422,
LUX,REALGDPFORECAST,TOT,AGRWTH,Q,1963-Q3,8.391356458,
LUX,REALGDPFORECAST,TOT,AGRWTH,Q,1963-Q4,9.279451107,
LUX,REALGDPFORECAST,TOT,AGRWTH,Q,1964-Q1,10.99047376,
LUX,REALGDPFORECAST,TOT,AGRWTH,Q,1964-Q2,6.721236213,
LUX,REALGDPFORECAST,TOT,AGRWTH,Q,1964-Q3,4.534516465,
LUX,REALGDPFORECAST,TOT,AGRWTH,Q,1964-Q4,2.661118405,
LUX,REALGDPFORECAST,TOT,AGRWTH,Q,1965-Q1,0.228706918,
LUX,REALGDPFORECAST,TOT,AGRWTH,Q,1965-Q2,1.046123365,
LUX,REALGDPFORECAST,TOT,AGRWTH,Q,1965-Q3,1.08493622,
LUX,REALGDPFORECAST,TOT,AGRWTH,Q,1965-Q4,1.250299228,
LUX,REALGDPFORECAST,TOT,AGRWTH,Q,1966-Q1,1.596163857,
LUX,REALGDPFORECAST,TOT,AGRWTH,Q,1966-Q2,1.004440261,
LUX,REALGDPFORECAST,TOT,AGRWTH,Q,1966-Q3,0.582539014,
LUX,REALGDPFORECAST,TOT,AGRWTH,Q,1966-Q4,0.177770295,
LUX,REALGDPFORECAST,TOT,AGRWTH,Q,1967-Q1,-0.868079485,
LUX,REALGDPFORECAST,TOT,AGRWTH,Q,1967-Q2,0.167420351,
LUX,REALGDPFORECAST,TOT,AGRWTH,Q,1967-Q3,0.841735537,
LUX,REALGDPFORECAST,TOT,AGRWTH,Q,1967-Q4,2.096427307,
LUX,REALGDPFORECAST,TOT,AGRWTH,Q,1968-Q1,3.157322645,
LUX,REALGDPFORECAST,TOT,AGRWTH,Q,1968-Q2,6.26099193,
LUX,REALGDPFORECAST,TOT,AGRWTH,Q,1968-Q3,8.623405828,
LUX,REALGDPFORECAST,TOT,AGRWTH,Q,1968-Q4,10.41570185,
LUX,REALGDPFORECAST,TOT,AGRWTH,Q,1969-Q1,14.24338809,
LUX,REALGDPFORECAST,TOT,AGRWTH,Q,1969-Q2,9.870008653,
LUX,REALGDPFORECAST,TOT,AGRWTH,Q,1969-Q3,7.408239685,
LUX,REALGDPFORECAST,TOT,AGRWTH,Q,1969-Q4,4.169640934,
LUX,REALGDPFORECAST,TOT,AGRWTH,Q,1970-Q1,-0.294117285,
LUX,REALGDPFORECAST,TOT,AGRWTH,Q,1970-Q2,-1.353464146,
LUX,REALGDPFORECAST,TOT,AGRWTH,Q,1970-Q3,-1.585655043,
LUX,REALGDPFORECAST,TOT,AGRWTH,Q,1970-Q4,-0.171097747,
LUX,REALGDPFORECAST,TOT,AGRWTH,Q,1971-Q1,2.183355191,
LUX,REALGDPFORECAST,TOT,AGRWTH,Q,1971-Q2,5.562564058,
LUX,REALGDPFORECAST,TOT,AGRWTH,Q,1971-Q3,7.527363867,
LUX,REALGDPFORECAST,TOT,AGRWTH,Q,1971-Q4,7.803634446,
LUX,REALGDPFORECAST,TOT,AGRWTH,Q,1972-Q1,7.222111154,
LUX,REALGDPFORECAST,TOT,AGRWTH,Q,1972-Q2,5.475100026,
